ms,label,tempC,humPct,press_hPa,gas_ohm,log_gas,dloggas_dt,ema_fast,ema_slow,ema_diff
384597,garlic,30.12,58.12,997.55,101047,11.523341,-0.003447,11.526916,11.494731,0.032185
384947,garlic,30.12,58.26,997.56,101412,11.526947,0.010302,11.526926,11.496664,0.030262
385297,garlic,30.12,58.39,997.55,100626,11.519166,-0.022232,11.52421,11.498013,0.026196
385647,garlic,30.12,58.53,997.55,101473,11.527548,0.023948,11.525377,11.499786,0.025591
385997,garlic,30.12,58.64,997.55,100446,11.517376,-0.029063,11.522576,11.500842,0.021734
386347,garlic,30.12,58.76,997.55,100566,11.51857,0.003411,11.521174,11.501906,0.019268
386697,garlic,30.13,58.87,997.56,100088,11.513805,-0.013613,11.518595,11.502621,0.015974
387047,garlic,30.13,58.99,997.55,100088,11.513805,0.0,11.516918,11.503292,0.013626
387397,garlic,30.13,59.08,997.56,100267,11.515592,0.005104,11.516454,11.504029,0.012424
387747,garlic,30.13,59.19,997.55,100326,11.51618,0.001681,11.516357,11.504758,0.0116
388097,garlic,30.13,59.3,997.54,99381,11.506716,-0.027041,11.512982,11.504875,0.008107
388447,garlic,30.13,59.4,997.55,98568,11.498502,-0.023469,11.507914,11.504493,0.003421
388797,garlic,30.13,59.49,997.55,98568,11.498502,0.0,11.504619,11.504133,0.000485
389147,garlic,30.13,59.58,997.56,98167,11.494426,-0.011646,11.501051,11.503551,-0.0025
389497,garlic,30.13,59.66,997.56,97996,11.492682,-0.004984,11.498121,11.502898,-0.004777
389847,garlic,30.13,59.75,997.55,97939,11.4921,-0.001662,11.496014,11.50225,-0.006236
390197,garlic,30.14,59.83,997.55,97318,11.485739,-0.018174,11.492417,11.501259,-0.008842
390547,garlic,30.14,59.9,997.55,97487,11.487474,0.004959,11.490686,11.500431,-0.009745
390897,garlic,30.14,59.99,997.55,97094,11.483435,-0.011542,11.488148,11.499411,-0.011263
391247,garlic,30.14,60.07,997.55,96927,11.481713,-0.004918,11.485895,11.498349,-0.012454
391597,garlic,30.14,60.14,997.55,96594,11.478271,-0.009834,11.483227,11.497144,-0.013917
391947,garlic,30.13,60.24,997.55,96208,11.474268,-0.011439,11.480091,11.495771,-0.01568
392297,garlic,30.14,60.3,997.56,95880,11.470853,-0.009757,11.476857,11.494277,-0.01742
392647,garlic,30.14,60.35,997.55,95717,11.469151,-0.004861,11.47416,11.49277,-0.01861
392997,garlic,30.14,60.44,997.56,95446,11.466316,-0.008101,11.471415,11.491182,-0.019768
393347,garlic,30.14,60.5,997.56,94963,11.461243,-0.014496,11.467854,11.489386,-0.021532
393697,garlic,30.14,60.57,997.57,95016,11.461801,0.001594,11.465734,11.48773,-0.021996
394047,garlic,30.14,60.63,997.56,94696,11.458427,-0.009638,11.463177,11.485971,-0.022795
394397,garlic,30.14,60.69,997.56,94326,11.454513,-0.011185,11.460144,11.484084,-0.02394
394747,garlic,30.14,60.75,997.57,94379,11.455074,0.001605,11.458369,11.482344,-0.023974
395097,garlic,30.14,60.82,997.57,94221,11.453399,-0.004787,11.45663,11.480607,-0.023977
395447,garlic,30.14,60.86,997.56,94995,11.461579,0.023373,11.458362,11.479465,-0.021104
395797,garlic,30.14,60.94,997.56,94995,11.461579,0.0,11.459487,11.478392,-0.018905
396147,garlic,30.14,60.97,997.57,94221,11.453399,-0.023373,11.457355,11.476892,-0.019537
396497,garlic,30.14,61.06,997.57,94995,11.461579,0.023373,11.458834,11.475973,-0.017139
396847,garlic,30.14,61.09,997.57,94995,11.461579,0.0,11.459794,11.475109,-0.015315
397197,garlic,30.14,61.15,997.57,94463,11.455963,-0.016046,11.458453,11.473961,-0.015508
397547,garlic,30.14,61.21,997.57,94358,11.454851,-0.003177,11.457192,11.472815,-0.015622
397897,garlic,30.15,61.27,997.57,94147,11.452613,-0.006395,11.455589,11.471602,-0.016013
398247,garlic,30.15,61.32,997.57,94252,11.453728,0.003185,11.454937,11.47053,-0.015593
398597,garlic,30.15,61.36,997.57,94252,11.453728,0.0,11.454514,11.469522,-0.015008
398947,garlic,30.15,61.39,997.58,95446,11.466316,0.035967,11.458644,11.469329,-0.010685
399297,garlic,30.14,61.28,997.58,100207,11.514994,0.139078,11.478366,11.472069,0.006297
399647,garlic,30.13,61.01,997.57,105271,11.564293,0.140855,11.50844,11.477602,0.030838
399997,garlic,30.13,60.58,997.57,110078,11.608945,0.127577,11.543616,11.485483,0.058133
400347,coffee,30.12,60.05,997.57,115109,11.653635,0.127686,11.582123,11.495572,0.086551
400697,coffee,30.12,59.47,997.57,118921,11.686214,0.093084,11.618554,11.50701,0.111544
401047,coffee,30.11,58.86,997.55,122460,11.71554,0.083787,11.652499,11.519522,0.132977
401397,coffee,30.11,58.21,997.55,125464,11.739774,0.069239,11.683045,11.532737,0.150309
401747,coffee,30.1,57.58,997.55,127744,11.757784,0.051458,11.709204,11.54624,0.162964
402097,coffee,30.1,56.98,997.56,130107,11.776113,0.052368,11.732621,11.560032,0.172589
402447,coffee,30.1,56.38,997.55,131835,11.789307,0.037697,11.75246,11.573789,0.178672
402797,coffee,30.11,55.85,997.55,132978,11.797939,0.024665,11.768378,11.587237,0.181141
403147,coffee,30.11,55.31,997.54,132978,11.797939,0.0,11.778725,11.599879,0.178845
403497,coffee,30.11,54.83,997.54,133822,11.804266,0.018076,11.787663,11.612143,0.175521
403847,coffee,30.11,54.35,997.53,135542,11.817037,0.036488,11.797944,11.624436,0.173508
404197,coffee,30.11,53.91,997.52,135869,11.819447,0.006886,11.80547,11.636137,0.169333
404547,coffee,30.11,53.49,997.53,136088,11.821057,0.004602,11.810925,11.647233,0.163692
404897,coffee,30.12,53.1,997.53,136198,11.821865,0.002308,11.814754,11.65771,0.157043
405247,coffee,30.11,52.74,997.53,136418,11.823479,0.00461,11.817807,11.667656,0.150151
405597,coffee,30.12,52.39,997.53,136972,11.827532,0.01158,11.821211,11.677249,0.143962
405947,coffee,30.12,52.06,997.53,137195,11.829159,0.004648,11.823993,11.686363,0.13763
406297,coffee,30.12,51.75,997.53,137530,11.831597,0.006967,11.826654,11.695078,0.131577
406647,coffee,30.12,51.45,997.52,137195,11.829159,-0.006967,11.827531,11.703122,0.124409
406997,coffee,30.12,51.18,997.52,138206,11.8365,0.020975,11.830669,11.711124,0.119545
407347,coffee,30.12,50.92,997.52,137867,11.834044,-0.007016,11.83185,11.7185,0.11335
407697,coffee,30.12,50.67,997.52,137867,11.834044,0.0,11.832618,11.725433,0.107184
408047,coffee,30.12,50.44,997.52,137530,11.831597,-0.006992,11.83226,11.731803,0.100457
408397,coffee,30.12,50.22,997.52,138093,11.835683,0.011673,11.833458,11.738036,0.095422
408747,coffee,30.12,50.0,997.52,138433,11.838141,0.007024,11.835096,11.744042,0.091054
409097,coffee,30.12,49.8,997.52,137980,11.834864,-0.009365,11.835014,11.749492,0.085523
409447,coffee,30.12,49.6,997.52,139232,11.843897,0.025809,11.838123,11.755157,0.082967
409797,coffee,30.12,49.43,997.52,138206,11.8365,-0.021133,11.837555,11.760036,0.077518
410147,coffee,30.12,49.25,997.51,139462,11.845548,0.02585,11.840352,11.765166,0.075186
410497,coffee,30.12,49.08,997.52,138774,11.840602,-0.014131,11.840439,11.769692,0.070746
410847,coffee,30.12,48.93,997.52,139117,11.843071,0.007054,11.841359,11.774096,0.067264
411197,coffee,30.12,48.8,997.52,140391,11.852186,0.026043,11.845148,11.778781,0.066367
411547,coffee,30.12,48.65,997.53,138660,11.83978,-0.035447,11.843269,11.782441,0.060828
411897,coffee,30.12,48.5,997.52,139925,11.848862,0.025948,11.845226,11.786427,0.0588
412247,coffee,30.12,48.39,997.52,139925,11.848862,0.0,11.846498,11.790173,0.056326
412597,coffee,30.12,48.26,997.52,139693,11.847202,-0.004741,11.846745,11.793594,0.05315
412947,coffee,30.12,48.15,997.51,140625,11.853852,0.019,11.849232,11.79721,0.052022
413297,coffee,30.11,48.04,997.5,139809,11.848033,-0.016627,11.848811,11.80026,0.048552
413647,coffee,30.11,47.94,997.51,140391,11.852186,0.011866,11.849992,11.803375,0.046617
413997,coffee,30.11,47.81,997.51,139578,11.846379,-0.016591,11.848727,11.805956,0.042771
414347,coffee,30.12,47.74,997.51,140041,11.84969,0.00946,11.849064,11.808579,0.040484
414697,coffee,30.12,47.63,997.51,139925,11.848862,-0.002368,11.848993,11.810996,0.037997
415047,coffee,30.12,47.53,997.51,141213,11.858025,0.02618,11.852154,11.813817,0.038337
415397,coffee,30.12,47.47,997.51,140157,11.850518,-0.021447,11.851582,11.816019,0.035563
415747,coffee,30.12,47.39,997.51,139809,11.848033,-0.007101,11.850339,11.81794,0.032399
416097,coffee,30.12,47.31,997.52,140742,11.854684,0.019003,11.851859,11.820144,0.031715
416447,coffee,30.12,47.24,997.51,140625,11.853852,-0.002376,11.852556,11.822166,0.03039
416797,coffee,30.12,47.16,997.51,140625,11.853852,0.0,11.853009,11.824068,0.028941
417147,coffee,30.12,47.09,997.51,141331,11.85886,0.014308,11.855057,11.826156,0.028901
417497,coffee,30.11,47.02,997.5,141450,11.859701,0.002403,11.856682,11.828169,0.028513
417847,coffee,30.12,46.98,997.5,140625,11.853852,-0.016711,11.855691,11.82971,0.025981
418197,coffee,30.11,46.9,997.5,141568,11.860536,0.019095,11.857386,11.831559,0.025826
418547,coffee,30.11,46.84,997.5,140274,11.851353,-0.026237,11.855273,11.832747,0.022526
418897,coffee,30.12,46.8,997.5,141806,11.862215,0.031035,11.857702,11.834516,0.023187
419247,coffee,30.11,46.74,997.5,141095,11.857189,-0.01436,11.857522,11.835876,0.021646
419597,coffee,30.12,46.69,997.49,139809,11.848033,-0.026161,11.8542,11.836606,0.017594
419947,coffee,30.11,46.63,997.49,140625,11.853852,0.016627,11.854078,11.837641,0.016438
420297,coffee,30.11,46.58,997.49,141213,11.858025,0.011921,11.855459,11.838863,0.016596
420647,coffee,30.11,46.54,997.49,140742,11.854684,-0.009545,11.855187,11.839812,0.015375
420997,coffee,30.11,46.5,997.5,140507,11.853013,-0.004774,11.854426,11.840604,0.013823
421347,coffee,30.11,46.45,997.5,140274,11.851353,-0.004744,11.853351,11.841249,0.012101
421697,coffee,30.12,46.41,997.5,141450,11.859701,0.023853,11.855573,11.842357,0.013216
422047,coffee,30.11,46.37,997.5,140859,11.855515,-0.011962,11.855552,11.843145,0.012406
422397,coffee,30.12,46.33,997.5,140742,11.854684,-0.002373,11.855247,11.843838,0.01141
422747,coffee,30.12,46.31,997.5,140977,11.856352,0.004766,11.855634,11.844588,0.011045
423097,coffee,30.12,46.27,997.51,140742,11.854684,-0.004766,11.855301,11.845194,0.010107
423447,coffee,30.12,46.22,997.5,140859,11.855515,0.002373,11.855375,11.845813,0.009562
423797,coffee,30.12,46.19,997.5,140977,11.856352,0.002392,11.855717,11.846445,0.009272
424147,coffee,30.12,46.18,997.5,141450,11.859701,0.009569,11.857111,11.84724,0.009871
424497,coffee,30.12,46.12,997.5,141925,11.863054,0.00958,11.859191,11.848189,0.011002
424847,coffee,30.12,46.1,997.49,141213,11.858025,-0.014371,11.858782,11.848779,0.010003
425197,coffee,30.12,46.07,997.5,141568,11.860536,0.007174,11.859395,11.849483,0.009912
425547,coffee,30.12,46.05,997.49,140742,11.854684,-0.016719,11.857746,11.849795,0.007951
425897,coffee,30.12,46.01,997.5,141095,11.857189,0.007158,11.857551,11.850239,0.007312
426247,coffee,30.12,46.0,997.5,140625,11.853852,-0.009534,11.856256,11.850455,0.0058
426597,coffee,30.11,45.96,997.49,141925,11.863054,0.026291,11.858635,11.851212,0.007423
426947,coffee,30.11,45.95,997.5,140742,11.854684,-0.023915,11.857251,11.851419,0.005832
427297,coffee,30.12,45.92,997.49,141095,11.857189,0.007158,11.857229,11.851766,0.005464
427647,coffee,30.12,45.89,997.5,140742,11.854684,-0.007158,11.856338,11.85194,0.004397
427997,coffee,30.12,45.87,997.5,141568,11.860536,0.016719,11.857806,11.852455,0.005351
428347,coffee,30.12,45.86,997.49,140507,11.853013,-0.021493,11.856129,11.852489,0.00364
428697,coffee,30.12,45.83,997.48,140507,11.853013,0.0,11.855038,11.85252,0.002518
429047,coffee,30.12,45.82,997.48,140742,11.854684,0.004774,11.854914,11.85265,0.002264
429397,coffee,30.12,45.79,997.47,140391,11.852186,-0.007136,11.853959,11.852622,0.001337
429747,coffee,30.12,45.77,997.48,141213,11.858025,0.016681,11.855382,11.852945,0.002437
430097,coffee,30.12,45.76,997.49,140507,11.853013,-0.014319,11.854552,11.852949,0.001603
430447,coffee,30.12,45.74,997.49,140157,11.850518,-0.007128,11.85314,11.852803,0.000337
430797,coffee,30.12,45.73,997.49,141687,11.861376,0.031022,11.856022,11.853317,0.002705
431147,coffee,30.12,45.72,997.5,140507,11.853013,-0.023894,11.854968,11.853299,0.001669
431497,coffee,30.12,45.69,997.49,140507,11.853013,0.0,11.854283,11.853282,0.001001
431847,coffee,30.12,45.67,997.49,140157,11.850518,-0.007128,11.852965,11.853116,-0.000151
432197,coffee,30.12,45.66,997.49,139925,11.848862,-0.004733,11.851529,11.85286,-0.001331
432547,coffee,30.12,45.64,997.49,139925,11.848862,0.0,11.850595,11.85262,-0.002025
432897,coffee,30.12,45.62,997.49,140859,11.855515,0.019008,11.852317,11.852794,-0.000477
433247,coffee,30.12,45.61,997.49,140977,11.856352,0.002392,11.853729,11.853007,0.000722
433597,coffee,30.12,45.58,997.48,139925,11.848862,-0.0214,11.852025,11.852758,-0.000733
433947,coffee,30.12,45.59,997.48,140041,11.84969,0.002368,11.851208,11.852574,-0.001367
434297,coffee,30.12,45.57,997.47,140157,11.850518,0.002365,11.850966,11.85245,-0.001484
434647,coffee,30.12,45.54,997.48,141213,11.858025,0.021447,11.853436,11.852784,0.000652
434997,coffee,30.12,45.54,997.48,140507,11.853013,-0.014319,11.853288,11.852798,0.00049
435347,coffee,30.12,45.51,997.48,140391,11.852186,-0.002362,11.852901,11.85276,0.000141
435697,coffee,30.12,45.51,997.48,139809,11.848033,-0.011866,11.851197,11.852477,-0.00128
436047,coffee,30.12,45.52,997.48,140274,11.851353,0.009485,11.851252,11.85241,-0.001159
436397,coffee,30.12,45.53,997.47,141331,11.85886,0.021449,11.853914,11.852798,0.001117
436747,coffee,30.12,45.52,997.47,141450,11.859701,0.002403,11.855939,11.853211,0.002728
437097,coffee,30.12,45.51,997.47,142766,11.868962,0.02646,11.860497,11.854156,0.00634
437447,coffee,30.12,45.53,997.47,143129,11.871502,0.007256,11.864348,11.855197,0.009151
437797,coffee,30.12,45.52,997.48,143984,11.877458,0.017016,11.868937,11.856532,0.012404
438147,coffee,30.12,45.5,997.47,143861,11.876603,-0.002441,11.871619,11.857736,0.013884
438497,coffee,30.12,45.51,997.47,144477,11.880876,0.012207,11.874859,11.859124,0.015735
438847,coffee,30.12,45.51,997.47,146866,11.897276,0.046858,11.882705,11.861413,0.021292
439197,coffee,30.11,45.51,997.47,146866,11.897276,0.0,11.887804,11.863564,0.02424
439547,coffee,30.11,45.5,997.48,147379,11.900763,0.009962,11.892339,11.865796,0.026543
439897,coffee,30.11,45.52,997.48,148286,11.906898,0.017531,11.897434,11.868262,0.029172
440247,coffee,30.11,45.51,997.48,148026,11.905143,-0.005016,11.900132,11.870475,0.029657
440597,alcohol,30.11,45.52,997.48,108173,11.591487,-0.89616,11.792106,11.853735,-0.061629
440947,alcohol,30.11,45.52,997.48,71371,11.175647,-1.188115,11.576344,11.813049,-0.236705
441297,alcohol,30.11,45.59,997.48,52173,10.86232,-0.89522,11.326436,11.756005,-0.429569
441647,alcohol,30.11,45.65,997.48,43312,10.676185,-0.531815,11.098847,11.691216,-0.592368
441997,alcohol,30.11,45.76,997.48,38460,10.557374,-0.339459,10.909331,11.623185,-0.713854
442347,alcohol,30.11,45.87,997.48,35757,10.484501,-0.208209,10.76064,11.554864,-0.794224
442697,alcohol,30.11,45.98,997.48,34221,10.440595,-0.125446,10.648623,11.488008,-0.839384
443047,alcohol,30.11,46.08,997.48,33436,10.417389,-0.066302,10.567691,11.42377,-0.856079
443397,alcohol,30.11,46.2,997.48,32660,10.393907,-0.067092,10.506866,11.361979,-0.855112
443747,alcohol,30.11,46.31,997.47,32559,10.390809,-0.00885,10.466246,11.303708,-0.837462
444097,alcohol,30.11,46.42,997.48,32211,10.380063,-0.030703,10.436082,11.248289,-0.812207
444447,alcohol,30.11,46.51,997.49,31895,10.370205,-0.028166,10.413025,11.195604,-0.782579
444797,alcohol,30.11,46.61,997.48,31656,10.362683,-0.02149,10.395405,11.145629,-0.750224
445147,alcohol,30.11,46.7,997.49,31420,10.3552,-0.021381,10.381332,11.098204,-0.716871
445497,alcohol,30.11,46.79,997.48,30914,10.338964,-0.046387,10.366503,11.052649,-0.686146
445847,alcohol,30.11,46.9,997.48,30381,10.321572,-0.049692,10.350777,11.008783,-0.658007
446197,alcohol,30.11,46.98,997.48,29865,10.304442,-0.048943,10.334559,10.966522,-0.631963
446547,alcohol,30.11,47.06,997.48,29531,10.293196,-0.032133,10.320082,10.926123,-0.606041
446897,alcohol,30.12,47.14,997.49,29204,10.282061,-0.031815,10.306774,10.887479,-0.580705
447247,alcohol,30.12,47.23,997.48,29003,10.275154,-0.019733,10.295707,10.850739,-0.555033
447597,alcohol,30.12,47.31,997.48,28669,10.263572,-0.033092,10.284459,10.815509,-0.53105
447947,alcohol,30.12,47.39,997.48,28456,10.256114,-0.021308,10.274538,10.781945,-0.507407
448297,alcohol,30.12,47.46,997.48,28096,10.243382,-0.036376,10.263634,10.749632,-0.485998
448647,alcohol,30.12,47.54,997.48,27837,10.234121,-0.02646,10.253304,10.718701,-0.465398
448997,alcohol,30.12,47.62,997.48,27565,10.224302,-0.028054,10.243153,10.689037,-0.445885
449347,alcohol,30.12,47.67,997.48,27192,10.210678,-0.038926,10.231787,10.660336,-0.428549
449697,alcohol,30.12,47.74,997.48,27001,10.203629,-0.020139,10.221931,10.632934,-0.411002
450047,alcohol,30.12,47.83,997.48,26829,10.197239,-0.018259,10.213288,10.606792,-0.393504
450397,alcohol,30.12,47.86,997.48,26459,10.183352,-0.039678,10.20281,10.581386,-0.378575
450747,alcohol,30.12,47.93,997.48,26344,10.178996,-0.012444,10.194475,10.557242,-0.362767
451097,alcohol,30.12,48.0,997.48,25923,10.162886,-0.04603,10.183418,10.533581,-0.350163
451447,alcohol,30.12,48.05,997.48,25876,10.161071,-0.005185,10.175596,10.51123,-0.335633
451797,alcohol,30.12,48.12,997.48,25640,10.151909,-0.026177,10.167305,10.489671,-0.322366
452147,alcohol,30.12,48.17,997.48,25516,10.147061,-0.01385,10.160219,10.469114,-0.308895
452497,alcohol,30.12,48.22,997.49,25272,10.137452,-0.027455,10.15225,10.449214,-0.296964
452847,alcohol,30.12,48.28,997.48,25091,10.130264,-0.020537,10.144555,10.430077,-0.285522
453197,alcohol,30.12,48.34,997.48,25002,10.126711,-0.010153,10.138309,10.411875,-0.273565
453547,alcohol,30.12,48.39,997.48,24870,10.121418,-0.015123,10.132398,10.394447,-0.26205
453897,alcohol,30.12,48.44,997.48,24768,10.117308,-0.011744,10.127116,10.377819,-0.250703
454247,alcohol,30.12,48.5,997.48,24638,10.112045,-0.015035,10.121841,10.361873,-0.240031
454597,alcohol,30.12,48.55,997.49,24481,10.105653,-0.018264,10.116175,10.346499,-0.230325
454947,alcohol,30.13,48.6,997.49,24396,10.102175,-0.009937,10.111275,10.331841,-0.220566
455297,alcohol,30.13,48.65,997.48,24200,10.094108,-0.023049,10.105266,10.317576,-0.212311
455647,alcohol,30.13,48.7,997.49,24117,10.090672,-0.009815,10.100158,10.303962,-0.203804
455997,alcohol,30.13,48.75,997.49,24103,10.090092,-0.001659,10.096634,10.29113,-0.194496
456347,alcohol,30.13,48.78,997.49,23980,10.084975,-0.014618,10.092553,10.278761,-0.186208
456697,alcohol,30.13,48.85,997.49,23912,10.082136,-0.008112,10.088907,10.266963,-0.178056
457047,alcohol,30.13,48.88,997.49,23858,10.079875,-0.00646,10.085746,10.255738,-0.169992
457397,alcohol,30.13,48.94,997.49,23764,10.075927,-0.011281,10.082309,10.244949,-0.162641
457747,alcohol,30.13,48.98,997.5,23658,10.071457,-0.012771,10.07851,10.234539,-0.156029
458097,alcohol,30.12,49.0,997.49,23463,10.06318,-0.023648,10.073145,10.224257,-0.151113
458447,alcohol,30.13,49.04,997.49,23437,10.062071,-0.003169,10.069269,10.214526,-0.145257
458797,alcohol,30.13,49.08,997.48,23333,10.057624,-0.012706,10.065193,10.205112,-0.139919
459147,alcohol,30.13,49.14,997.48,23282,10.055436,-0.006251,10.061778,10.196132,-0.134354
459497,alcohol,30.13,49.16,997.48,23205,10.052123,-0.009466,10.058398,10.187491,-0.129093
459847,alcohol,30.13,49.2,997.49,23078,10.046635,-0.015681,10.05428,10.17904,-0.12476
460197,alcohol,30.13,49.24,997.49,23028,10.044466,-0.006196,10.050845,10.170965,-0.12012
460547,alcohol,30.13,49.27,997.5,22952,10.041161,-0.009444,10.047455,10.163177,-0.115722
460897,alcohol,30.13,49.31,997.5,22804,10.034691,-0.018485,10.042987,10.155467,-0.11248
461247,alcohol,30.13,49.36,997.5,22804,10.034691,0.0,10.040083,10.14822,-0.108137
461597,alcohol,30.13,49.39,997.5,22779,10.033594,-0.003134,10.037811,10.141342,-0.103531
461947,alcohol,30.14,49.43,997.5,22779,10.033594,0.0,10.036335,10.134877,-0.098542
462297,alcohol,30.14,49.46,997.51,22705,10.03034,-0.009297,10.034236,10.128605,-0.094369
462647,alcohol,30.14,49.51,997.5,22536,10.022869,-0.021346,10.030257,10.12226,-0.092003
462997,alcohol,30.13,49.52,997.5,22464,10.01967,-0.009142,10.026551,10.116104,-0.089553
